name,address,account,description,interest
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage
2016,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars (millions)
2016,Level 3,EE13,Construction Services,Dollars
2016,Level 3,EE13,Construction Services,Dollars
2016,Level 3,EE13,Construction Services,Percentage
2016,Level 3,EE13,Construction Services,Percentage
2016,Level 3,EE13,Construction Services,Percentage
2016,Level 3,EE13,Construction Services,Percentage
2016,Level 3,EE13,Construction Services,Percentage
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars (millions)
2016,Level 4,EE131,Construction Services,Dollars
2016,Level 4,EE131,Construction Services,Dollars
2016,Level 4,EE131,Construction Services,Percentage
2016,Level 4,EE131,Construction Services,Percentage
2016,Level 4,EE131,Construction Services,Percentage
2016,Level 4,EE131,Construction Services,Percentage
2016,Level 4,EE131,Construction Services,Percentage
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars (millions)
2016,Level 1,FF,Wholesale Trade,Dollars
2016,Level 1,FF,Wholesale Trade,Dollars
2016,Level 1,FF,Wholesale Trade,Percentage
2016,Level 1,FF,Wholesale Trade,Percentage
2016,Level 1,FF,Wholesale Trade,Percentage
2016,Level 1,FF,Wholesale Trade,Percentage
2016,Level 1,FF,Wholesale Trade,Percentage
2016,Level 1,FF,Wholesale Trade,Percentage
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2016,Level 4,FF111,Basic Material Wholesaling,Dollars
2016,Level 4,FF111,Basic Material Wholesaling,Dollars
2016,Level 4,FF111,Basic Material Wholesaling,Percentage
2016,Level 4,FF111,Basic Material Wholesaling,Percentage
2016,Level 4,FF111,Basic Material Wholesaling,Percentage
2016,Level 4,FF111,Basic Material Wholesaling,Percentage
2016,Level 4,FF111,Basic Material Wholesaling,Percentage
2016,Level 4,FF111,Basic Material Wholesaling,Percentage
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Percentage
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Percentage
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Percentage
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Percentage
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Percentage
2016,Level 4,FF112,Machinery and Equipment Wholesaling,Percentage
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions)
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage
2016,Level 4,FF113,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
2016,Level 4,FF114,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions)
